Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433
Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673
Temperature,Speed,Direction,Pressure,Temperature,Speed,Direction,Pressure
C,m/s,degrees,atm,C,m/s,degrees,atm
12.7,12.222,210.2,0.9978781149765606,12.7,8.779980542927861,210.2,0.9978781149765606
12.6,10.463,207.4,0.9980754996299037,12.6,7.51635873184865,207.4,0.9980754996299037
12.5,10.403,200.1,0.998272884283247,12.5,7.473256225501436,200.1,0.998272884283247
12.9,11.393,197.0,0.9984702689365902,12.9,8.184447580230497,197.0,0.9984702689365902
13.9,8.183,184.6,0.9985689612632618,13.9,5.87846349065445,184.6,0.9985689612632618
14.9,8.449,163.9,0.998766345916605,14.9,6.069551268793774,163.9,0.998766345916605
15.8,9.54,149.3,0.9984702689365902,15.8,6.853298509207315,149.3,0.9984702689365902
16.6,8.987,172.0,0.9979768073032322,16.6,6.456037075707142,172.0,0.9979768073032322
17.5,8.712,170.7,0.9974833456698742,17.5,6.258483921615737,170.7,0.9974833456698742
18.1,8.086,161.6,0.9968911917098446,18.1,5.808781105393119,161.6,0.9968911917098446
18.5,8.014,165.8,0.9963977300764866,18.5,5.757058097776459,165.8,0.9963977300764866
18.8,7.272,169.7,0.9959042684431285,18.8,5.2240237692825575,169.7,0.9959042684431285
18.7,6.667,167.9,0.9956081914631137,18.7,4.789406830281464,167.9,0.9956081914631137
18.3,6.953,171.4,0.9956081914631137,18.3,4.994862110536527,171.4,0.9956081914631137
17.8,8.349,176.7,0.9957068837897853,17.8,5.997713758215081,176.7,0.9957068837897853
17.1,10.966,185.7,0.9958055761164569,17.1,7.877701410059476,185.7,0.9958055761164569
16.2,11.114,189.7,0.9961016530964717,16.2,7.984020925715943,189.7,0.9961016530964717
15.4,10.09,187.2,0.9963977300764866,15.4,7.248404817390126,187.2,0.9963977300764866
14.8,9.871,151.7,0.9964964224031582,14.8,7.09108066922279,151.7,0.9964964224031582
14.6,10.013,143.0,0.9963977300764866,14.6,7.193089934244533,143.0,0.9963977300764866
14.4,9.89,136.2,0.9962003454231433,14.4,7.104729796232741,136.2,0.9962003454231433
14.1,10.488,137.8,0.9961016530964717,14.1,7.534318109493325,137.8,0.9961016530964717
13.7,10.403,134.9,0.9959042684431285,13.7,7.473256225501436,134.9,0.9959042684431285
13.4,10.13,129.1,0.9957068837897853,13.4,7.2771398216216046,129.1,0.9957068837897853
13.0,8.98,124.5,0.9957068837897853,13.0,6.451008449966634,124.5,0.9957068837897853
12.7,9.227,124.2,0.9959042684431285,12.7,6.628447101096006,124.2,0.9959042684431285
12.3,7.607,117.8,0.9961016530964717,12.3,5.464679429721179,117.8,0.9961016530964717
12.9,5.862,111.4,0.996299037749815,12.9,4.2111148701229855,111.4,0.996299037749815
14.1,4.606,105.0,0.996299037749815,14.1,3.3088357372546007,105.0,0.996299037749815
15.4,5.048,103.8,0.9963977300764866,15.4,3.626357534012424,103.8,0.9963977300764866
16.7,4.576,102.0,0.9961016530964717,16.7,3.2872844840809927,102.0,0.9961016530964717
17.8,4.097,103.6,0.9955094991364422,17.8,2.9431828084090537,103.6,0.9955094991364422
19.0,3.885,114.7,0.9949173451764125,19.0,2.7908872859822242,114.7,0.9949173451764125
19.7,4.44,122.9,0.994325191216383,19.7,3.1895854696939705,122.9,0.994325191216383
20.0,4.578,141.3,0.9937330372563533,20.0,3.288721234292567,141.3,0.9937330372563533
20.3,4.887,142.5,0.9932395756229953,20.3,3.5106991419807283,142.5,0.9932395756229953
20.2,4.582,153.7,0.9929434986429805,20.2,3.2915947347157144,153.7,0.9929434986429805
19.8,4.921,157.1,0.9929434986429805,19.8,3.5351238955774837,157.1,0.9929434986429805
19.3,5.494,167.0,0.9929434986429805,19.3,3.946752831193395,167.0,0.9929434986429805
18.3,7.056,174.2,0.9930421909696522,18.3,5.06885474643258,174.2,0.9930421909696522
16.9,8.249,174.0,0.9931408832963237,16.9,5.9258762476363875,174.0,0.9931408832963237
15.4,9.428,174.1,0.9932395756229953,15.4,6.772840497359179,174.1,0.9932395756229953
14.7,10.176,167.0,0.9930421909696522,14.7,7.3101850764878025,167.0,0.9930421909696522
14.5,8.351,147.8,0.9927461139896373,14.5,5.999150508426655,147.8,0.9927461139896373
14.5,7.219,84.7,0.9924500370096225,14.5,5.18594988867585,84.7,0.9924500370096225
14.2,6.796,75.5,0.9920552677029362,14.2,4.882077218927979,75.5,0.9920552677029362
13.8,4.95,75.9,0.9916604983962497,13.8,3.555956773645305,75.9,0.9916604983962497
13.5,3.341,66.0,0.9912657290895632,13.5,2.4000912284341345,66.0,0.9912657290895632
13.2,2.35,55.0,0.9911670367628916,13.2,1.6881814985992862,55.0,0.9911670367628916
13.0,1.509,52.5,0.9912657290895632,13.0,1.0840280346324778,52.5,0.9912657290895632
12.8,1.557,45.8,0.9914631137429065,12.8,1.1185100397102503,45.8,0.9914631137429065
14.0,1.461,20.4,0.9916604983962497,14.0,1.049546029554705,20.4,0.9916604983962497
16.2,1.878,13.3,0.9918578830495929,16.2,1.349108448667855,13.3,0.9918578830495929
18.6,2.829,16.5,0.9920552677029362,18.6,2.032283174271226,16.5,0.9920552677029362
20.0,2.383,11.1,0.9918578830495929,20.0,1.7118878770902548,11.1,0.9918578830495929
20.7,1.565,42.7,0.9913644214162349,20.7,1.124257040556546,42.7,0.9913644214162349
21.3,1.356,100.5,0.9907722674562053,21.3,0.9741166434470775,100.5,0.9907722674562053
22.1,2.152,134.5,0.9902788058228472,22.1,1.5459432276534741,134.5,0.9902788058228472
23.1,3.455,135.5,0.9897853441894893,23.1,2.481985990493844,135.5,0.9897853441894893
24.1,4.186,140.6,0.9892918825561312,24.1,3.00711819282409,140.6,0.9892918825561312
24.0,3.744,138.6,0.9891931902294596,24.0,2.689596396066267,138.6,0.9891931902294596
23.1,3.023,134.2,0.9892918825561312,23.1,2.1716479447938903,134.2,0.9892918825561312
22.1,2.948,135.2,0.9893905748828029,22.1,2.1177698118598705,135.2,0.9893905748828029
20.9,2.429,120.7,0.9896866518628176,20.9,1.7449331319564536,120.7,0.9896866518628176
19.4,2.52,112.7,0.9899827288428324,19.4,1.8103052665830641,112.7,0.9899827288428324
18.0,2.791,105.1,0.9902788058228472,18.0,2.0049849202513226,105.1,0.9902788058228472
17.2,3.836,99.3,0.9902788058228472,17.2,2.7556869057986644,99.3,0.9902788058228472
16.8,4.501,92.1,0.9900814211695042,16.8,3.2334063511469733,92.1,0.9900814211695042
16.5,4.642,86.3,0.9897853441894893,16.5,3.3346972410629303,86.3,0.9897853441894893
16.2,4.07,62.1,0.9895879595361461,16.2,2.9237866805528063,62.1,0.9895879595361461
16.0,4.371,15.5,0.9893905748828029,16.0,3.1400175873946723,15.5,0.9893905748828029
15.7,6.022,13.2,0.9891931902294596,15.7,4.326054887048895,13.2,0.9891931902294596
15.5,6.28,11.2,0.9891931902294596,15.5,4.511395664341922,11.2,0.9891931902294596
15.4,5.575,10.9,0.9892918825561312,15.4,4.004941214762136,10.9,0.9892918825561312
15.3,5.23,11.9,0.9893905748828029,15.3,3.7571018032656456,11.9,0.9893905748828029
16.1,5.256,15.9,0.9897853441894893,16.1,3.775779556016105,15.9,0.9897853441894893
17.5,5.048,12.8,0.9902788058228472,17.5,3.626357534012424,12.8,0.9902788058228472
18.9,5.415,8.4,0.9907722674562053,18.9,3.8900011978362277,8.4,0.9907722674562053
20.0,4.143,358.4,0.9907722674562053,20.0,2.976228063275252,358.4,0.9907722674562053
20.9,5.723,2.8,0.9903774981495189,20.9,4.111260730418602,2.8,0.9903774981495189
21.7,5.244,358.3,0.9898840365161609,21.7,3.7671590547466627,358.3,0.9898840365161609
22.4,4.393,351.2,0.9894892672094745,22.4,3.1558218397219844,351.2,0.9894892672094745
23.1,3.411,346.7,0.9889958055761164,23.1,2.450377485839219,346.7,0.9889958055761164
23.7,2.468,336.3,0.9885023439427585,23.7,1.7729497610821439,336.3,0.9885023439427585
23.5,1.344,337.2,0.9884036516160869,23.5,0.9654961421776344,337.2,0.9884036516160869
22.7,0.851,41.1,0.9886997285961016,22.7,0.6113372150246776,41.1,0.9886997285961016
21.9,4.894,86.6,0.9889958055761164,21.9,3.5157277677212373,86.6,0.9889958055761164
20.9,5.359,87.5,0.9891931902294596,20.9,3.8497721919121592,87.5,0.9891931902294596
19.8,4.816,80.0,0.9894892672094745,19.8,3.459694509469856,80.0,0.9894892672094745
18.8,4.731,76.2,0.9896866518628176,18.8,3.398632625477967,76.2,0.9896866518628176
18.1,4.867,75.8,0.9895879595361461,18.1,3.4963316398649895,75.8,0.9895879595361461
17.8,4.42,75.6,0.9893905748828029,17.8,3.1752179675782317,75.6,0.9893905748828029
17.5,3.63,80.1,0.9889958055761164,17.5,2.607701634006557,80.1,0.9889958055761164
17.3,3.306,89.8,0.9888971132494448,17.3,2.3749480997315917,89.8,0.9888971132494448
17.1,3.817,107.0,0.9887984209227733,17.1,2.742037778788713,107.0,0.9887984209227733
17.0,4.213,118.5,0.9887984209227733,17.0,3.026514320680337,118.5,0.9887984209227733
17.1,2.989,121.7,0.9888971132494448,17.1,2.1472231911971345,121.7,0.9888971132494448
17.4,2.631,119.1,0.9889958055761164,17.4,1.8900449033254134,119.1,0.9889958055761164
17.7,2.175,131.6,0.9891931902294596,17.7,1.562465855086573,131.6,0.9891931902294596
18.3,2.496,134.6,0.9893905748828029,18.3,1.7930642640441778,134.6,0.9893905748828029
19.1,2.006,128.4,0.9894892672094745,19.1,1.4410604622085819,128.4,0.9894892672094745
20.0,1.83,112.6,0.9896866518628176,20.0,1.3146264435900825,112.6,0.9896866518628176
20.9,2.07,92.4,0.9894892672094745,20.9,1.4870364689789455,92.4,0.9894892672094745
21.9,2.013,99.5,0.9889958055761164,21.9,1.4460890879490904,99.5,0.9889958055761164
22.8,1.845,81.3,0.9886010362694301,22.8,1.3254020701768863,81.3,0.9886010362694301
23.3,2.108,81.0,0.9881075746360721,23.3,1.514334722998849,81.0,0.9881075746360721
23.4,2.429,67.8,0.9877128053293855,23.4,1.7449331319564536,67.8,0.9877128053293855
23.4,1.982,93.3,0.9873180360226992,23.4,1.4238194596696958,93.3,0.9873180360226992
23.0,2.652,116.3,0.9873180360226992,23.0,1.905130780546939,116.3,0.9873180360226992
22.3,2.171,92.5,0.9876141130027141,22.3,1.5595923546634256,92.5,0.9876141130027141
21.5,1.98,85.0,0.9879101899827288,21.5,1.422382709458122,85.0,0.9879101899827288
20.8,2.353,79.8,0.9877128053293855,20.8,1.6903366239166469,79.8,0.9877128053293855
20.1,3.037,91.9,0.9872193436960276,20.1,2.181705196274907,91.9,0.9872193436960276
19.5,3.269,118.2,0.9866271897359981,19.5,2.348368220817475,118.2,0.9866271897359981
19.2,4.639,133.2,0.9862324204293116,19.2,3.33254211574557,133.2,0.9862324204293116
19.2,3.477,119.1,0.9858376511226252,19.2,2.4977902428211562,119.1,0.9858376511226252
19.2,3.933,43.1,0.9855415741426105,19.2,2.8253692910599963,43.1,0.9855415741426105
19.1,4.655,29.2,0.9853441894892672,19.1,3.3440361174381605,29.2,0.9853441894892672
18.9,5.116,41.8,0.9852454971625956,18.9,3.6752070412059346,41.8,0.9852454971625956
18.7,5.212,48.3,0.9851468048359241,18.7,3.7441710513614805,48.3,0.9851468048359241
18.6,4.447,46.4,0.9851468048359241,18.6,3.194614095434479,46.4,0.9851468048359241
18.6,5.236,49.7,0.9853441894892672,18.6,3.761412053900367,49.7,0.9853441894892672
18.6,2.253,44.9,0.9855415741426105,18.6,1.618499113337954,44.9,0.9855415741426105
19.6,4.749,31.2,0.985640266469282,19.6,3.4115633773821314,31.2,0.985640266469282
21.3,5.971,39.8,0.9857389587959535,21.3,4.28941775665376,39.8,0.9857389587959535
23.1,7.009,43.9,0.9858376511226252,23.1,5.0350911164605945,43.9,0.9858376511226252
24.3,3.867,24.4,0.9855415741426105,24.3,2.7779565340780596,24.4,0.9855415741426105
25.1,3.223,41.3,0.9851468048359241,25.1,2.3153229659512764,41.3,0.9851468048359241
25.8,4.995,23.2,0.984653343202566,25.8,3.5882836534057168,23.2,0.984653343202566
26.1,5.199,10.3,0.9842585738958796,26.1,3.73483217498625,10.3,0.9842585738958796
26.2,3.418,3.1,0.9839624969158648,26.2,2.4554061115797277,3.1,0.9839624969158648
26.3,2.831,4.6,0.9837651122625215,26.3,2.0337199244827997,4.6,0.9837651122625215
25.9,2.352,14.2,0.9838638045891932,25.9,1.6896182488108598,14.2,0.9838638045891932
25.2,2.616,35.2,0.9842585738958796,25.2,1.8792692767386099,35.2,0.9842585738958796
24.4,3.282,71.5,0.984653343202566,24.4,2.357707097192705,71.5,0.984653343202566
23.3,3.703,70.7,0.9853441894892672,23.3,2.6601430167290028,70.7,0.9853441894892672
21.9,3.923,48.2,0.9863311127559832,21.9,2.8181855400021276,48.2,0.9863311127559832
20.6,3.421,44.3,0.9873180360226992,20.6,2.4575612368970883,44.3,0.9873180360226992
19.7,5.035,51.3,0.9878114976560572,19.7,3.617018657637194,51.3,0.9878114976560572
19.1,5.331,49.6,0.9881075746360721,19.1,3.8296576889501255,49.6,0.9881075746360721
18.6,8.103,36.3,0.9884036516160869,18.6,5.820993482191496,36.3,0.9884036516160869
18.1,8.612,29.2,0.9886010362694301,18.1,6.186646411037043,29.2,0.9886010362694301
17.6,9.093,30.4,0.9886997285961016,17.6,6.532184836920557,30.4,0.9886997285961016
17.1,8.843,30.3,0.9887984209227733,17.1,6.3525910604738245,30.3,0.9887984209227733
16.7,8.33,29.9,0.9891931902294596,16.7,5.984064631205129,29.9,0.9891931902294596
16.4,8.455,22.8,0.9897853441894893,16.4,6.073861519428496,22.8,0.9897853441894893
16.2,9.049,20.8,0.9903774981495189,16.2,6.500576332265931,20.8,0.9903774981495189
16.7,9.4,18.3,0.9909696521095485,16.7,6.752725994397145,18.3,0.9909696521095485
17.9,10.874,10.9,0.9915618060695781,17.9,7.8116109003270795,10.9,0.9915618060695781
19.1,11.909,3.0,0.9922526523562792,19.1,8.555129134816553,3.0,0.9922526523562792
20.0,11.609,1.9,0.9923513446829509,20.0,8.339616603080474,1.9,0.9923513446829509
20.7,10.563,4.1,0.9921539600296077,20.7,7.588196242427345,4.1,0.9921539600296077
21.4,11.612,359.1,0.9918578830495929,21.4,8.341771728397834,359.1,0.9918578830495929
21.9,12.056,358.2,0.9916604983962497,21.9,8.66073027536723,358.2,0.9916604983962497
22.4,12.643,356.6,0.9916604983962497,22.4,9.08241646246416,356.6,0.9916604983962497
22.8,14.304,349.0,0.9916604983962497,22.8,10.275637513176251,349.0,0.9916604983962497
22.5,13.487,351.9,0.9918578830495929,22.5,9.688725051748328,351.9,0.9918578830495929
21.8,12.285,353.2,0.9923513446829509,21.8,8.825238174592439,353.2,0.9923513446829509
21.0,11.823,356.5,0.9928448063163089,21.0,8.493348875718878,356.5,0.9928448063163089
20.0,14.634,2.6,0.993338267949667,20.0,10.512701298085938,2.6,0.993338267949667
19.0,15.163,353.1,0.9938317295830249,19.0,10.892721729047224,353.1,0.9938317295830249
17.9,15.289,347.8,0.994325191216383,17.9,10.983236992376376,347.8,0.994325191216383
17.3,13.831,354.6,0.9944238835430546,17.3,9.935846088139032,354.6,0.9944238835430546
17.1,13.694,1.0,0.9942264988897113,17.1,9.837428698646223,1.0,0.9942264988897113
16.9,14.163,1.9,0.9940291142363682,16.9,10.174346623260293,1.9,0.9940291142363682
16.7,13.851,4.6,0.9939304219096965,16.7,9.950213590254773,4.6,0.9939304219096965
16.5,11.131,358.1,0.9938317295830249,16.5,7.996233302514321,358.1,0.9938317295830249
16.3,10.835,349.9,0.9938317295830249,16.3,7.78359427120139,349.9,0.9938317295830249
16.2,11.717,346.3,0.994325191216383,16.2,8.417201114505463,346.3,0.994325191216383
16.1,12.106,345.2,0.9950160375030842,16.1,8.696649030656578,345.2,0.9950160375030842
16.0,13.314,342.3,0.9959042684431285,16.0,9.56444615844719,342.3,0.9959042684431285
16.1,13.068,353.8,0.996299037749815,16.1,9.387725882423604,353.8,0.996299037749815
16.3,15.37,353.4,0.9963977300764866,16.3,11.041425375945117,353.4,0.9963977300764866
16.5,15.917,350.9,0.9963977300764866,16.5,11.43437655881057,350.9,0.9963977300764866
16.9,13.393,351.6,0.9961016530964717,16.9,9.621197791804358,351.6,0.9961016530964717
17.4,12.741,349.7,0.9956081914631137,17.4,9.152817222831278,349.7,0.9956081914631137
18.0,12.918,349.6,0.9950160375030842,18.0,9.279969616555563,349.6,0.9950160375030842
18.3,13.658,347.0,0.9946212681963977,18.3,9.811567194837894,347.0,0.9946212681963977
18.4,13.537,349.1,0.994325191216383,18.4,9.724643807037676,349.1,0.994325191216383
18.5,13.125,350.7,0.9941278065630397,18.5,9.42867326345346,350.7,0.9941278065630397
18.1,13.377,349.1,0.9941278065630397,18.1,9.609703790111766,349.1,0.9941278065630397
17.3,13.473,350.5,0.994325191216383,17.3,9.678667800267313,350.5,0.994325191216383
16.5,13.601,355.5,0.9945225758697261,16.5,9.77061981380804,355.5,0.9945225758697261
16.0,14.577,357.3,0.9944238835430546,16.0,10.471753917056082,357.3,0.9944238835430546
15.7,15.594,359.0,0.9941278065630397,15.7,11.202341399641389,359.0,0.9941278065630397
15.4,16.866,359.1,0.9938317295830249,15.4,12.116114534202366,359.1,0.9938317295830249
15.5,17.12,359.0,0.993338267949667,15.5,12.298581811072248,359.0,0.993338267949667
15.8,16.878,358.3,0.9926474216629657,15.8,12.12473503547181,358.3,0.9926474216629657
16.1,18.553,358.9,0.9918578830495929,16.1,13.328013337664919,358.9,0.9918578830495929
16.2,19.553,357.8,0.9911670367628916,16.2,14.04638844345185,357.8,0.9911670367628916
16.2,20.288,358.0,0.9904761904761905,16.2,14.574394146205242,358.0,0.9904761904761905
16.2,20.931,356.0,0.9896866518628176,16.2,15.036309339226237,356.0,0.9896866518628176
16.2,21.052,356.4,0.9893905748828029,16.2,15.123232727026457,356.4,0.9893905748828029
16.2,21.024,357.9,0.9892918825561312,16.2,15.10311822406442,357.9,0.9892918825561312
16.2,20.565,355.2,0.9892918825561312,16.2,14.773384050508222,355.2,0.9892918825561312
16.1,19.455,351.3,0.9893905748828029,16.1,13.975987683084728,351.3,0.9893905748828029
15.8,17.551,345.4,0.9897853441894893,15.8,12.608201481666413,345.4,0.9897853441894893
15.6,17.08,334.2,0.9901801134961756,15.6,12.269846806840768,334.2,0.9901801134961756
15.7,12.967,338.0,0.9899827288428324,15.7,9.315169996739124,338.0,0.9899827288428324
16.2,13.252,337.6,0.9893905748828029,16.2,9.519906901888401,337.6,0.9893905748828029
16.7,14.303,329.3,0.9886997285961016,16.7,10.274919138070464,329.3,0.9886997285961016
16.9,14.245,319.3,0.9881075746360721,16.9,10.233253381934821,319.3,0.9881075746360721
17.0,12.426,314.7,0.9877128053293855,17.0,8.926529064508397,314.7,0.9877128053293855
17.1,9.303,294.1,0.9873180360226992,17.1,6.683043609135813,294.1,0.9873180360226992
16.9,14.49,180.7,0.9874167283493709,16.9,10.40925528285262,180.7,0.9874167283493709
16.6,14.126,179.8,0.9878114976560572,16.6,10.147766744346177,179.8,0.9878114976560572
16.2,14.223,184.8,0.9883049592894152,16.2,10.21744912960751,184.8,0.9883049592894152
15.6,13.652,177.1,0.9886997285961016,15.6,9.807256944203171,177.1,0.9886997285961016
15.0,13.747,177.7,0.9889958055761164,15.0,9.875502579252931,177.7,0.9889958055761164
14.3,13.677,177.7,0.9893905748828029,14.3,9.825216321847844,177.7,0.9893905748828029
14.2,12.706,174.3,0.9894892672094745,14.2,9.127674094128736,174.3,0.9894892672094745
14.4,13.019,170.1,0.9894892672094745,14.4,9.352525502240047,170.1,0.9894892672094745
14.6,13.577,165.3,0.9893905748828029,14.6,9.753378811269151,165.3,0.9893905748828029
14.7,13.496,158.7,0.9893905748828029,14.7,9.695190427700412,158.7,0.9893905748828029
14.6,12.451,149.0,0.9894892672094745,14.6,8.94448844215307,149.0,0.9894892672094745
14.5,12.092,142.7,0.9895879595361461,14.5,8.686591779175561,142.7,0.9895879595361461
14.4,12.145,142.6,0.9899827288428324,14.4,8.724665659782268,142.6,0.9899827288428324
14.3,11.9,139.7,0.9904761904761905,14.3,8.548663758864471,139.7,0.9904761904761905
14.1,11.169,141.1,0.9909696521095485,14.1,8.023531556534225,141.1,0.9909696521095485
14.2,10.762,142.8,0.9913644214162349,14.2,7.7311528884789436,142.8,0.9913644214162349
14.3,9.7,137.0,0.9916604983962497,14.3,6.968238526133223,137.0,0.9916604983962497
14.5,6.403,137.2,0.9919565753762645,14.5,4.599755802353714,137.2,0.9919565753762645
15.0,5.606,132.5,0.9918578830495929,15.0,4.027210843041531,132.5,0.9918578830495929
15.8,5.588,140.2,0.9915618060695781,15.8,4.014280091137366,140.2,0.9915618060695781
16.6,4.982,145.1,0.9912657290895632,16.6,3.578944777030487,145.1,0.9912657290895632
17.2,4.168,142.7,0.9909696521095485,17.2,2.9941874409199256,142.7,0.9909696521095485
17.8,3.387,147.5,0.9906735751295336,17.8,2.433136483300333,147.5,0.9906735751295336
18.3,3.118,159.0,0.9904761904761905,18.3,2.2398935798436486,159.0,0.9904761904761905
18.1,3.542,165.6,0.9907722674562053,18.1,2.544484624697307,165.6,0.9907722674562053
17.3,3.523,161.6,0.9913644214162349,17.3,2.5308354976873555,161.6,0.9913644214162349
16.5,3.946,155.2,0.9920552677029362,16.5,2.834708167435227,155.2,0.9920552677029362
15.5,4.043,148.2,0.9930421909696522,15.5,2.9043905526965594,148.2,0.9930421909696522
14.5,4.47,136.3,0.9941278065630397,14.5,3.211136722867578,136.3,0.9941278065630397
13.4,4.936,131.5,0.9952134221564273,13.4,3.5458995221642877,131.5,0.9952134221564273
13.0,3.325,99.0,0.9960029607698002,13.0,2.388597226741543,99.0,0.9960029607698002
13.1,4.171,38.6,0.9964964224031582,13.1,2.9963425662372862,38.6,0.9964964224031582
13.2,5.596,26.3,0.9969898840365162,13.2,4.020027091983662,26.3,0.9969898840365162
13.1,8.208,23.9,0.9974833456698742,13.1,5.896422868299124,23.9,0.9974833456698742
12.8,9.623,18.1,0.9978781149765606,12.8,6.9129236429876295,18.1,0.9978781149765606
12.5,9.645,10.5,0.998272884283247,12.5,6.928727895314942,10.5,0.998272884283247
